image_id,ground_truth_gender,detected_gender,gt_captions,generated_text
192306,Male,Male,"['A man standing on a tennis court near a large net.', 'An older gentleman is standing on the tennis court.', 'An older gentleman is standing in front of another man holding a tennis racket. ', 'A elderly man in sunglasses stands in front of a tennis net', 'An older man in sunglasses and a hat is on the tennis court.']",A man in a hat is standing in a room.
522622,Male,Neut,"['A group of young children running on a field.', 'Some little kids are playing soccer on a field.', 'Kids playing a game of soccer in the rain.', 'Young boy soccer players running on a field around observers.', 'Children are playing a game of soccer in the rain as parents stand on the sideline.  ']",A group of people playing a game of soccer.
507826,Male,Male,"['A man holding a tennis racquet on a tennis court.', 'A professional tennis player about to make his serve', 'a close up of a tennis player holding a racket and ball', 'A professional tennis player getting set to make a serve', 'A man holding a tennis ball and a tennis racket on a tennis court.']",A man holding a tennis racquet on top of a tennis court.
435598,Female,Male,"['A woman standing in behind a tray of donuts.', 'Barrista with an exposed bra strap behind a donut display.', 'A metal tray holding donuts under plastic wrapping.', 'A person with their back toward the camera, behind a counter', 'a female with a tattoo and three donuts on a tray']",A man in a yellow shirt standing behind a table with donuts.
201463,Male,Male,"['A man with a beard standing next to a man with a tooth brush.', 'Two men in bathrobes, one is brushing his teeth.', 'Two men in robes while one has a toothbrush in his mouth. ', 'He is patting him on the back while he is brushing his teeth.', 'A man with a tooth brush is looking at another man.']",Two men with white shirts brushing their teeth.
57286,Male,Male,"['A man flying through the air while riding a skateboard.', 'A skateboarder preforming tricks on a half pipe. ', 'a man performs a trick on a skate board ', 'A boy on a skateboard slides down a skating ramp.', 'A young man hovers above his skateboard, mid air, as he makes the turn on the ramp.']",A man flying through the air while riding a skateboard.
363581,Female,Female,"['A couple of women sitting in front of a deep dish pizza.', 'Two women sitting in a booth at a restaurant sharing a stuffed pizza.', 'A pair of people sit behind a pizza on top of a tray.', 'Two ladies are sitting down with a huge pizza at their table. ', 'Unhappy females sitting at table with large pizza']",A woman sitting in front of a large pizza.
355256,Male,Male,"['A guy seems overly happy about some fried food he is holding.', 'A man in grey shit holding a small piece of fried food.', 'Man smiling while displaying food item in kitchen area.', 'A man holds a piece of food in his hand.', 'A man holding up a piece of food .']",A man holding a piece of food in his hand.
231589,Male,Male,"['A child in diapers standing on a bed.', 'A boy with a pacifier in his mouth standing on a bed.', 'A baby boy sucking on a pacifier while wearing a diaper.', 'A very young toddler has his pacifier in his mouth and standing on the couch. ', 'a little boy standing on some pillows with a pacifier in his mouth']",A little boy is laying on a bed with a shirt on.
405674,Female,Neut,"['A group of people enjoying pizza and wine.', 'A group of people are preparing to eat pizza.', 'A group of people sitting around a table with pizzas and a laptop.', 'A family sits around a table to eat dinner.', 'Several people seated around a table of food and drink eating and looking the camera.']",A group of people sitting around a table with pizza.
330880,Male,Male,"['A man sits in front of an elevated pizza.', 'A young man is sitting by a large pizza.', 'A man posing with a freshly made pizza in a restaurant', 'A man sitting at a table with a pizza in front of him.', 'A person sitting at a table with some pizza']",A young man sitting in front of a pizza on a pizza pan.
436696,Male,Male,"['A man with a skateboard poses near an outdoor stairwell.', 'A man poses while holding a skateboard to the ground. ', 'A young man with black cap holding a skateboard', 'a man holding a skateboard on a city sidewalk', 'Young male skateboarder displaying the design on his board. ']",A boy with a skateboard on a city street.
484575,Female,Male,"['a woman hitting a ball at the end of a tennis court ', 'The lady is playing tennis with the ball.', 'A female tennis player about to return the ball', 'A woman hitting a tennis ball with a racket.', 'a woman with a racket hits a tennis ball ']",A tennis player is holding his racket and looking at the ball.
161877,Male,Male,"['A parent standing up and playing Wii in their living room', 'a man standing as he hold a wii remote in his hands ', 'A woman operating a Wii and a remote in a room by herself.', 'A woman standing in a room holding a Nintendo Wii game controller.', 'a male in a blue jacket is playing with a white controller']",A man in a room playing a video game.
272117,Male,None,"['Four people at a table with a birthday cake that has just been lit.', 'Four people sitting around a table with a cake.', 'A group of people sitting at a table.', 'a group of diners celebrate a birthday with cake', 'A group of people are sitting at a table with a cake.']",A plate with a cake on it and candles on it.
232845,Male,Male,"['Three uniformed men simultaneously cutting a sheet cake', 'Three men who are cutting a cake together.', 'Three service members are cutting a large cake.', 'Three people are cutting a big cake with a flag decorated on it. ', 'Three military members in uniforms slicing a cake.']",Two men in uniform cutting a large cake.
362506,Male,Neut,"['A man is doing a trick with a skate board.', 'A boy skateboarding and doing a trick where he flips the skateboard.', 'A child and a skateboard are captured in stop-motion', 'A man performing a skateboarding move in the air.', 'A boy wearing red shoes doing tricks on a his skate board.']",A person is riding a skateboard on a carpet.
15883,Male,Male,"['Cook preparing a meal in folded bread at a food stall.', 'a person wearing an apron making a sandwich', 'A man in a grey apron with a sandwich full of barbecue.', 'A chef is preparing a hoagie sandwich for waiting customers. ', 'He looks to be preparing a sandwich to sell.']",A man in a kitchen with a tray of food.
315384,Male,Male,"['A skateboarder turning around on a half pipe.', 'A man rides a skate ramp on his skateboard. ', 'A skateboarder doing tricks on an indoor skate ramp.', 'A man is performing a trick on his skateboard.', 'Skateboarder doing skate stunts on a ramp inside a building.']",A painting of a man riding a skateboard on top of a ramp.
580986,Female,Male,"['A woman with a tennis racket is tying her shoes.', 'A tennis player bends over to tie her shoe.', 'A woman on a tennis court tying her shoe.', ""She must tie her shoe first so that she doesn't trip."", 'A tennis player is tying her shoe with her tennis racket on the ground. ']",A man holding a tennis racquet on a tennis court.
256743,Male,Neut,"['A long haired snowboarder poses standing with his board.', 'A young man posing with a snow board.', 'a male in a jersey holding a snow board.', 'a young man holds a snow board ', 'A man holding a white snow board by some other kids']",A person holding a snowboard in front of a sign.
67156,Male,Male,"['A man brushing his teeth and taking a self portrait in a mirror.', 'A man brushing his teeth, taking a picture of himself.', 'A man in grey shirt brushing his teeth and holding a camera.', 'A man standing in front of a bathroom mirror holding a camera.', 'A man holds up a large camera as he brushes his teeth.']",A man is brushing his teeth in front of a mirror.
208406,Male,Male,"['a man performs a trick on a skate board as people look on ', 'The young man on the skateboard has earphones on.', 'A skateboarder rides his board in front of a group of people.', 'A boy is riding a skate board in front of a crowd of people.', 'A skateboarder doing tricks while people behind him watch']",A man flying through the air while riding a skateboard.
554156,Male,Male,"['A man holding a tennis racket in the air', 'A tennis player preparing for the incoming ball.', 'A man on a court with a tennis racket.', 'A male tennis player is gripping his racquet with two hands.', 'A man holding a tennis racquet with both hands.']",A man holding a tennis racquet on top of a tennis court.
