image_id,ground_truth_gender,human_reference,generated_text_baseline,generated_text_debiased,gt_captions
434700,Male,A ground tennis match between two guys while a bunch of people are watching in a stadium. ,A man jumping in the air while holding a tennis racquet.,A man jumping in the air with a tennis racquet.,"['A ground tennis match between two guys while a bunch of people are watching in a stadium. ', 'A man who is jumping in the air while playing tennis.', 'A man is swinging a tennis racket with a back swing.', 'Man in red and white outfit swinging at a tennis ball. ', 'Man in white and red hitting a tennis ball.']"
232985,Male,A young tennis player ready to hit a ball to the other court,A man swinging a tennis racquet at a tennis ball.,A man holding a tennis racquet on a tennis court.,"['A young tennis player ready to hit a ball to the other court', 'Action shot of a man playing tennis, hitting the ball.', 'A man swinging a tennis racket at a tennis ball.', 'Man in blue and white clothing playing tennis on a court.', 'A tennis player is swinging his racket to hit a ball.']"
323356,Male,A close up of a tooth brush and a blurred background of a man in a blue jacket facing the opposite direction. ,A man is holding a toothbrush in his mouth.,A man is cleaning a toothbrush with a toothbrush in his mouth.,"['A close up of a tooth brush and a blurred background of a man in a blue jacket facing the opposite direction. ', 'A toothbrush with an out-of-focus background behind it.', 'Blue and white toothbrush in focus in front of a man.', 'a close up of a tooth brush with a person', 'A man kneels in the dirt behind a toothbrush tied to the ground.']"
289263,Female,A girl in bikini standing with surfboard on the beach.,A woman in a bikini standing on a surfboard.,A woman standing on a beach holding a surfboard.,"['A girl in bikini standing with surfboard on the beach.', 'A woman standing next to a surfboard at the ocean.', 'A woman is posing on the beach with a surfboard', 'A woman in a bikini stands next to a surfboard.', 'A woman wearing a bikini poses while she stands against her surfboard']"
430054,Male,A young man popping a wheelie on a skateboard.,A young man riding a skateboard on top of a metal object.,A young man riding a skateboard on top of a metal rail.,"['A young man popping a wheelie on a skateboard.', 'A young boy jumping on top of his skate board.', 'Young boy with hooded jacket over helmet doing skate board tricks.', 'a kid in plays with a skateboard in a parking lot ', 'a person attemping a skateboard trick in the driveway']"
450282,Male,A man is shoving a large piece of food in to his mouth.,A man with a pink shirt eating a donut.,A man with a fedora eating a donut.,"['A man is shoving a large piece of food in to his mouth.', 'A man in striped sweater putting a whole donut in his mouth.', 'A young man with sideburns and a striped shirt is shoving a whole cupcake into his mouth. ', 'a man cramming a pastry into his mouth ', 'A man eating a whole doughnut at one time. ']"
61967,Male,Guy sitting down stuffing his face with food,A man eating something wrapped in paper in a room.,A man eating a donut wrapped in plastic wrap.,"['Guy sitting down stuffing his face with food', 'A man eats something that is wrapped in white paper.', 'A man is eating something wrapped in paper.', 'A man takes a bite out of some sort of food. ', 'A MAN SITTING DOWN AT A TABLE EATING SOMETHING']"
298331,Female,a woman wearing a white shirt and shorts playing soccer,A girl in a soccer uniform kicking a soccer ball.,A girl in a white shirt kicking a soccer ball.,"['a woman wearing a white shirt and shorts playing soccer', 'The young soccer player is kicking the ball.', 'Girl in black and white kicking a colorful soccer ball.', 'A young lady playing soccer alone on a soccer field.', 'Female soccer player maneuvering ball on grassy field. ']"
212077,Male,A man is riding a wave on a surfboard,A man riding a wave on top of a surfboard.,A man riding a surfboard on top of a wave.,"['A man is riding a wave on a surfboard', 'Man in blue swim trunks surfing a small wave.', 'A man catches a wave as he surfs in the ocean', 'A man riding a surfboard on a wave in the ocean.', 'A man riding the waves on his surf board. ']"
469896,Female,A lady laying on a bed reading a book.,A woman laying on a bed reading a book.,A woman is laying in bed reading a book.,"['A lady laying on a bed reading a book.', 'a girl with glasses laying on a bed reading a book', 'A woman is laying on her bed reading a book.', 'A young woman laying on her stomach on top of a bed.', 'Retro picture of a girl on a bed reading. ']"
278323,Female,A female tennis player in action on the court.,A woman in a skirt and tennis shoes holding a racquet.,A woman holding a tennis racquet on a tennis court.,"['A female tennis player in action on the court.', 'A woman is reaching toward a tennis ball', 'a tennis player is throwing up the ball to serve', 'A woman with a racquet standing on a tennis court.', 'a woman throwing up a tennis ball during a serve ']"
482829,Female,A woman swinging a tennis racket at a tennis ball,A woman swinging a tennis racquet at a ball.,A woman holding a tennis racquet on a tennis court.,"['A woman swinging a tennis racket at a tennis ball', 'A woman that is holding a racquet hitting a ball.', 'a woman standing in front of a blue sign hitting a tennis ball ', 'a tennis player swinging a racket at a ball ', 'A woman is about to hit a tennis shot.']"
405762,Male,A man holding a football on a grassy field,A man in a purple shirt and black pants running with a football.,A man in a purple shirt and black pants holding a football.,"['A man holding a football on a grassy field', 'A man is running while carrying a football.', 'Man holding a ball on a field running. ', 'a man in a uniform holding a football in the park ', 'A man runs with a ball in his hands.']"
18444,Male,Man on a beach holding a red and yellow surfboard.,A man walking on the beach with a surfboard.,A man is walking on the beach with a surfboard.,"['Man on a beach holding a red and yellow surfboard.', 'Shirtless man on the beach holding up a red surfboard. ', 'A man smiles as he walks on the beach with his surf board.', 'a man walking on the beach with a red surfboard ', 'a man holding a red surf board walking on a beach ']"
170613,Female,Surfers holding boards standing in water at ocean.,Two women in wet suits holding surfboards on the beach.,Two people in wet suits holding surfboards on the beach.,"['Surfers holding boards standing in water at ocean.', 'Two people standing in the surf with their surfboards.', 'A couple of women are at the beach with surfboards', 'A couple of people with surfboards in the water.', 'two people holding surf boards in a body of water']"
28998,Male,A kid in a field with a muffin.,A boy is holding a donut in his hand.,A boy is eating a donut with a red background.,"['A kid in a field with a muffin.', 'a small boy in a red shirt is holding a donut', 'A young boy holding up a piece of food at a park.', 'Little boy eating a donut at a fair.', 'A boy holds something in front of him.']"
564743,Male,Group of snowboarders on top of a mountain with trees on it. ,A group of people riding skis on top of a snow covered slope.,A group of people on skis in the snow.,"['Group of snowboarders on top of a mountain with trees on it. ', 'Skiers and snowboarders preparing to leave a hill.', 'A group of people riding skis down a snow covered slope.', 'People on snowboards are talking on a snowy hill.', 'Several snow skiers are at the top of a mountain.']"
280888,Female,A group of people on a field playing soccer.,A group of young people playing a game of soccer.,A group of girls playing soccer on a field.,"['A group of people on a field playing soccer.', 'A group of young women kicking a soccer ball around.', 'A group of girls on a field playing soccer.', 'A couple Of Girls are playing a soccer game', 'A group of people play soccer on a field.']"
